,Player ID,Name,Full Name,Team Name,Position,Height,Weight,Birth Date,Birth Place,Retired,Player Url,Current Team ID,All Teams,Total Seasons,Total Games,Games Started,Total Minutes Played,Field Goals,Field Goals Attempted,Field Goal %,3pt,3pt Attempted,3pt %,2pt,2pt Attempted,2pt %,Free Throws,Free Throws Attempted,Free Throws %,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points
75,81,David Andersen,David Emil Andersen,retired,C,83,245.0,June 23 1980,"Carlton, Australia",True,/players/a/anderda03.html,0.0,"[11, 19, 28]",2,143.0,0.0,1637.0,5.67,12.78,44.35,0.95,2.75,34.71,4.71,10.08,46.74,1.66,2.43,68.24,2.06,6.19,8.27,1.57,0.55,0.68,1.78,4.38,13.94
76,82,Alan Anderson,Alan Jeffery Anderson,retired,G-F,78,220.0,October 16 1982,"Minneapolis, Minnesota",True,/players/a/anderal01.html,0.0,"[28, 4, 13, 30]",8,330.0,66.0,6793.0,4.45,11.04,40.36,1.75,5.09,34.41,2.7,5.93,45.58,2.15,2.62,81.94,0.78,2.97,3.81,1.95,0.99,0.17,1.53,3.22,12.86
77,84,Antonio Anderson,Antonio Andrew Anderson,retired,G,78,215.0,June 5 1985,"Lynn, Massachusetts",True,/players/a/anderan02.html,0.0,[],1,1.0,0.0,15.0,2.4,7.2,33.33,0.0,0.0,0.0,2.4,7.2,33.33,0.0,0.0,0.0,2.4,0.0,2.4,0.0,0.0,0.0,2.4,2.4,4.8
78,85,Cliff Anderson,Clifford V. Anderson,retired,G-F,74,200.0,September 7 1944,Unknown,True,/players/a/andercl01.html,0.0,"[14, 6, 23]",3,109.0,0.7609158945641561,779.0,4.2,12.35,34.05,0.0,0.0,0.0,4.2,12.35,34.05,7.0,11.26,62.13,2.57,4.41,6.98,4.08,0.0,0.0,0.0,6.18,15.37
79,87,Dan Anderson,Daniel Edward Anderson,retired,G,74,185.0,January 1 1951,Unknown,True,/players/a/anderda02.html,0.0,[],2,95.0,1.0500064410070467,1067.0,4.56,9.62,47.42,0.0,0.0,0.0,4.56,9.62,47.42,2.62,3.09,84.71,0.77,2.33,3.05,5.59,1.24,0.1,0.0,3.44,11.69
80,88,Derek Anderson,Derek Lamont Anderson,retired,G,77,194.0,July 18 1974,"Louisville, Kentucky",True,/players/a/anderde01.html,0.0,"[25, 6, 27, 4, 13, 16, 11]",11,658.0,401.0,19022.0,4.79,11.79,40.64,1.29,3.83,33.71,3.48,7.95,43.73,3.72,4.38,85.02,0.85,3.15,4.03,4.13,1.36,0.19,2.09,2.53,14.61
81,89,Dwight Anderson,Dwight Anthony Anderson,retired,G,75,185.0,December 28 1960,"Dayton, Ohio",True,/players/a/anderdw01.html,0.0,[],1,5.0,0.0,33.0,7.6,15.3,49.67,0.0,0.0,0.0,7.6,15.3,49.67,7.6,10.9,69.72,0.0,2.2,2.2,3.3,1.1,0.0,5.5,7.6,22.9
82,90,Eric Anderson,Eric Walfred Anderson III,retired,F,81,220.0,May 26 1970,"Chicago, Illinois",True,/players/a/anderer01.html,0.0,[],2,27.0,0.0,83.0,5.23,15.17,34.46,0.85,0.85,100.0,4.33,14.28,30.36,6.93,11.68,59.35,5.18,8.24,13.47,2.17,1.33,0.85,3.02,10.0,18.23
83,91,Greg Anderson,Gregory Wayne Anderson,retired,F-C,82,230.0,June 22 1964,"Houston, Texas",True,/players/a/andergr01.html,0.0,"[27, 8, 1, 17, 9, 3]",10,748.0,317.0,14964.0,5.12,10.48,48.84,0.0,0.06,0.0,5.11,10.44,48.92,2.38,4.29,55.48,3.67,7.3,10.97,0.95,1.23,1.52,2.43,4.52,12.64
84,92,J.J. Anderson,Mitchell Keith Anderson,retired,F,80,195.0,September 23 1960,"Chicago, Illinois",True,/players/a/anderjj01.html,0.0,"[29, 23]",3,222.0,4.0,3172.0,5.64,11.76,47.97,0.0,0.14,0.0,5.64,11.6,48.66,2.72,4.81,56.48,3.48,4.84,8.32,2.02,1.92,0.68,2.39,4.59,13.96
85,93,James Anderson,James Lee Anderson,retired,G-F,78,213.0,March 25 1989,"El Dorado, Arkansas",True,/players/a/anderja01.html,0.0,"[27, 23, 26, 11]",5,286.0,85.0,4721.0,4.38,10.7,40.94,1.65,5.13,32.15,2.73,5.57,49.04,1.53,2.0,76.28,0.95,3.87,4.83,2.52,1.05,0.44,1.86,2.41,11.95
86,94,Jerome Anderson,Jerome Anderson,retired,G,77,195.0,October 9 1953,"Mullens, West Virginia",True,/players/a/anderje01.html,0.0,"[12, 2]",2,49.0,0.0,290.0,6.31,12.96,48.69,0.0,0.0,0.0,6.31,12.96,48.69,3.1,4.49,69.09,1.61,1.53,3.08,1.98,1.13,0.62,0.0,6.31,15.76
87,95,Justin Anderson,Justin Lamar Anderson,retired,G,78,230.0,November 19 1993,"Montross, Virginia",False,/players/a/anderju01.html,0.0,"[7, 23, 1]",5,294.0,33.0,4102.0,5.24,12.44,42.08,1.73,5.74,30.23,3.53,6.72,52.48,2.64,3.41,77.27,1.8,5.24,7.04,1.82,1.21,0.82,1.69,3.2,14.83
88,96,Kenny Anderson,Kenneth Anderson,retired,G,72,168.0,October 9 1970,"Queens, New York",True,/players/a/anderke01.html,0.0,"[3, 2, 25, 12, 1, 19, 13]",14,1092.0,835.0,31948.0,5.48,13.08,41.92,0.78,2.27,34.4,4.68,10.8,43.36,3.07,3.9,78.74,0.95,2.73,3.64,7.22,1.74,0.15,2.46,2.8,14.84
89,97,Kim Anderson,Keith Kim Anderson,retired,F,79,200.0,May 12 1955,"Sedalia, Missouri",True,/players/a/anderki01.html,0.0,[],1,21.0,0.7479434515755001,224.0,3.9,12.4,31.45,0.0,0.0,0.0,3.9,12.4,31.45,2.4,4.5,53.33,2.7,4.5,7.2,2.4,0.6,0.8,3.5,6.8,10.1
90,98,Kyle Anderson,Kyle F. Anderson,Memphis Grizzlies,F-G,81,230.0,September 20 1993,"Fairview, New Jersey",False,/players/a/anderky01.html,15.0,"[27, 15]",6,349.0,150.0,6772.0,4.0,8.13,49.15,0.34,1.18,29.19,3.67,6.93,52.91,1.56,2.25,69.43,1.27,6.03,7.32,3.61,1.76,0.96,1.6,2.59,9.91
91,99,Michael Anderson,Michael Levin Anderson,retired,G,71,184.0,March 23 1966,"Philadelphia, Pennsylvania",True,/players/a/andermi01.html,0.0,[],1,36.0,12.0,730.0,3.6,8.6,41.86,0.0,0.3,0.0,3.6,8.3,43.37,2.8,4.0,70.0,2.2,2.2,4.4,7.5,2.2,0.1,4.1,3.2,10.1
92,100,Nick Anderson,Nelison Anderson,retired,F-G,78,205.0,January 20 1968,"Chicago, Illinois",True,/players/a/anderni01.html,0.0,"[22, 26, 15]",13,800.0,636.0,24922.0,6.39,14.29,44.73,1.53,4.28,35.68,4.86,10.0,48.57,2.39,3.56,66.97,1.46,4.42,5.89,3.02,1.61,0.52,1.97,2.17,16.65
93,101,Richard Anderson,Richard Andrew Anderson,retired,F-C,82,240.0,November 19 1960,"San Pedro, California",True,/players/a/anderri01.html,0.0,"[25, 8, 11]",6,481.0,33.0,7352.0,5.28,12.96,40.75,0.97,2.9,33.45,4.33,10.02,43.18,1.72,2.27,75.91,2.68,5.74,8.43,3.55,1.36,0.51,2.06,4.06,13.24
94,102,Ron Anderson,Ronald Gene Anderson,retired,F-G,79,215.0,October 15 1958,"Chicago, Illinois",True,/players/a/anderro01.html,0.0,"[23, 12, 6, 3]",10,762.0,111.0,17144.0,6.88,14.59,47.19,0.22,0.86,26.03,6.64,13.76,48.28,2.47,3.08,80.24,2.11,3.45,5.54,2.35,1.11,0.2,1.71,2.44,16.5
95,103,Ryan Anderson,Ryan James Anderson,retired,F,81,240.0,May 6 1988,"Sacramento, California",False,/players/a/anderry01.html,0.0,"[22, 11, 3, 24, 16]",12,674.0,297.0,17091.0,5.85,13.92,42.04,2.8,7.43,37.75,3.03,6.46,46.88,2.49,2.91,85.4,2.66,4.63,7.3,1.29,0.71,0.44,1.29,2.72,17.0
96,104,Shandon Anderson,Shandon Rodriguez Anderson,retired,F-G,78,208.0,December 31 1973,"Atlanta, Georgia",True,/players/a/andersh01.html,0.0,"[20, 29, 11, 16]",10,785.0,231.0,17117.0,4.41,9.65,45.7,0.69,2.11,32.46,3.78,7.54,50.08,2.29,3.07,74.56,1.32,3.83,5.12,2.26,1.25,0.39,2.13,3.3,11.75
97,105,Willie Anderson,Willie Lloyd Anderson Jr.,retired,G-F,79,190.0,January 8 1967,"Greenville, South Carolina",True,/players/a/anderwi01.html,0.0,"[27, 28, 16, 20]",9,631.0,476.0,18034.0,6.16,13.21,46.65,0.27,0.99,27.69,5.92,12.2,48.5,2.38,3.02,78.8,1.19,3.45,4.66,4.6,1.32,0.79,2.6,3.45,14.99
98,106,Wally Anderzunas,Walter Charles Anderzunas,retired,C-F,79,220.0,January 11 1946,Unknown,True,/players/a/anderwa01.html,0.0,[],1,44.0,0.0,370.0,6.3,16.2,38.89,0.0,0.0,0.0,6.3,16.2,38.89,2.8,4.5,62.22,3.56,4.44,8.0,0.9,0.0,0.0,0.0,4.6,15.5
99,107,Martynas Andriuškevičius,Martynas Andriuškevičius,retired,C,86,240.0,March 12 1986,"Kaunas, Lithuania",True,/players/a/andrima01.html,0.0,[],1,6.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,0.0,8.0,0.0,0.0,4.0,0.0
100,108,Don Anielak,Donald Robert Anielak,retired,F,79,190.0,November 1 1930,"St. Louis, Missouri",True,/players/a/anieldo01.html,0.0,[],1,1.0,1.0,10.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,14.4,0.0,10.8,14.4,75.0,2.76,4.44,7.2,0.0,0.0,0.0,0.0,0.0,10.8
101,109,Ike Anigbogu,Christopher Ike Anigbogu,retired,F-C,82,250.0,October 17 1998,"San Diego, California",True,/players/a/anigbik01.html,0.0,[],2,14.0,0.0,36.0,4.0,12.0,33.33,0.0,0.0,0.0,4.0,12.0,33.33,5.0,6.0,83.33,6.0,6.0,12.0,1.0,1.0,4.0,3.0,1.0,13.0
102,110,Michael Ansley,Michael Antonio Ansley,retired,F,79,225.0,February 8 1967,"Birmingham, Alabama",True,/players/a/anslemi01.html,0.0,"[22, 23]",3,159.0,6.0,2188.0,6.42,12.57,51.11,0.0,0.0,0.0,6.42,12.57,51.11,4.33,6.02,71.84,5.14,5.2,10.34,1.14,0.83,0.4,1.46,4.79,17.27
103,111,Chris Anstey,Christopher John Anstey,retired,C,84,249.0,January 1 1975,"Melbourne, Australia",True,/players/a/anstech01.html,0.0,"[7, 5]",3,155.0,23.0,2157.0,5.08,12.22,41.56,0.06,0.45,13.87,4.97,11.77,42.23,3.36,4.51,74.57,2.96,5.93,8.9,2.13,1.28,1.08,2.48,6.2,13.58
104,112,Giannis Antetokounmpo,Giannis Antetokounmpo,Milwaukee Bucks,F-G,83,242.0,December 6 1994,"Athens, Greece",False,/players/a/antetgi01.html,17.0,[17],7,514.0,449.0,16734.0,8.02,15.27,52.5,0.64,2.21,29.02,7.39,13.06,56.59,5.31,7.33,72.41,1.85,7.85,9.69,4.74,1.31,1.46,3.04,3.32,21.98
105,113,Kostas Antetokounmpo,Kostas Ndubuisi Antetokounmpo,Los Angeles Lakers,F,82,200.0,November 20 1997,"Athens, Greece",False,/players/a/antetko01.html,14.0,"[14, 7]",2,5.0,0.0,16.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,6.74,0.0,4.47,9.01,49.62,0.0,4.52,4.52,2.25,4.47,0.0,2.27,0.0,4.47
106,114,Thanasis Antetokounmpo,Athanasios Antetokounmpo,Milwaukee Bucks,F,78,205.0,July 18 1992,"Athens, Greece",False,/players/a/antetth01.html,17.0,"[17, 20]",2,17.0,1.0,67.0,8.62,14.53,59.34,0.0,2.18,0.0,8.62,12.36,69.79,2.19,4.83,45.28,3.19,1.08,4.27,3.19,1.09,0.55,2.73,5.9,19.34
107,115,Carmelo Anthony,Carmelo Kyam Anthony,Portland Trail Blazers,F,80,240.0,May 29 1984,"Brooklyn, New York",False,/players/a/anthoca01.html,25.0,"[8, 20, 21, 25, 11]",17,1181.0,1173.0,42179.0,8.59,19.13,44.89,1.29,3.71,34.63,7.29,15.44,47.23,5.55,6.83,81.37,1.7,4.92,6.63,2.93,1.02,0.5,2.65,2.9,24.01
108,116,Greg Anthony,Gregory Carleton Anthony,retired,G,72,176.0,November 15 1967,"Las Vegas, Nevada",True,/players/a/anthogr01.html,0.0,"[20, 25, 5, 17]",11,817.0,265.0,17364.0,4.35,10.84,40.15,1.35,3.97,34.07,2.97,6.88,43.16,2.31,3.19,72.49,0.61,2.61,3.21,6.8,2.0,0.17,2.35,2.98,12.38
109,117,Joel Anthony,Joel Vincent Anthony,retired,C,81,245.0,August 9 1982,"Montreal, Canada",True,/players/a/anthojo01.html,0.0,"[16, 9, 2, 27]",10,523.0,110.0,7242.0,2.05,4.01,51.12,0.0,0.0,0.0,2.05,4.01,51.12,1.36,2.06,66.02,2.88,4.05,6.91,0.48,0.64,2.7,1.14,4.17,5.41
110,118,Pero Antić,Pero Antić,retired,C-F,83,260.0,July 29 1982,"Skopje, FYR Macedonia",True,/players/a/anticpe01.html,0.0,[],2,113.0,29.0,1962.0,4.22,10.82,38.99,1.99,6.33,31.42,2.23,4.54,49.17,2.53,3.5,72.44,2.09,5.16,7.31,1.98,0.65,0.5,1.89,4.74,13.01
111,119,OG Anunoby,Ogugua Anunoby,Toronto Raptors,F,79,232.0,July 17 1997,"London, United Kingdom",False,/players/a/anunoog01.html,28.0,[28],3,195.0,121.0,4407.0,4.67,9.74,47.92,1.73,4.77,36.24,2.94,4.97,59.12,0.97,1.56,61.89,1.33,4.17,5.5,1.51,1.34,0.57,1.37,3.25,11.9
112,120,Keith Appling,Keith Damon Appling,retired,G,73,185.0,February 13 1992,"Detroit, Michigan",True,/players/a/applike01.html,0.0,[],1,5.0,0.0,27.0,2.7,10.7,25.23,0.0,4.0,0.0,2.7,6.7,40.3,2.7,2.7,100.0,0.0,1.3,1.3,1.3,1.3,0.0,4.0,6.7,8.0
113,121,Rafael Araújo,Rafael Paulo Araújo,retired,C,83,280.0,August 12 1980,"Curitiba, Brazil",True,/players/a/araujra01.html,0.0,"[28, 29]",3,139.0,75.0,1585.0,3.54,8.76,40.42,0.0,0.08,0.0,3.54,8.63,41.03,1.72,2.56,67.43,2.83,6.16,8.94,0.95,1.14,0.38,2.5,6.82,8.83
114,122,Stacey Arceneaux,Stacey Arceneaux,retired,F,76,210.0,February 17 1936,Unknown,True,/players/a/arcenst01.html,0.0,[],1,7.0,3.0570544089079554,110.0,7.2,18.3,39.34,0.0,0.0,0.0,7.2,18.3,39.34,2.0,4.3,46.51,6.05,4.45,10.5,1.3,0.0,0.0,0.0,3.3,16.4
115,123,Robert Archibald,Robert Michael Archibald,retired,F,83,250.0,March 29 1980,"Paisley, United Kingdom",True,/players/a/archiro01.html,0.0,"[28, 15, 22, 24]",2,76.0,6.0,584.0,1.51,5.29,28.5,0.0,0.0,0.0,1.51,5.29,28.5,2.17,4.97,43.67,2.99,4.5,7.45,1.79,1.74,0.53,1.65,6.72,5.1
116,124,Tiny Archibald,Nathaniel Archibald,retired,G,73,150.0,September 2 1948,"New York, New York",True,/players/a/architi01.html,0.0,"[2, 17]",13,876.0,762.2177257704351,31159.0,6.82,14.59,46.74,0.03,0.1,25.98,6.8,14.5,46.92,5.38,6.66,80.76,0.4,1.96,2.36,7.49,0.83,0.09,1.3,2.32,19.05
117,125,Ryan Arcidiacono,Ryan Arcidiacono,Chicago Bulls,G,75,195.0,March 26 1994,"Langhorne, Pennsylvania",False,/players/a/arcidry01.html,5.0,[5],3,157.0,33.0,3059.0,3.26,7.6,42.89,1.62,4.33,37.29,1.64,3.3,49.91,1.32,1.63,81.16,0.54,3.4,3.93,4.48,1.18,0.09,1.28,3.16,9.52
118,126,Jim Ard,Jimmie Lee Ard,retired,F-C,80,215.0,September 19 1948,"Harvey, Illinois",True,/players/a/ardji01.html,0.0,"[2, 5]",4,233.0,12.468349189756879,2791.0,3.99,10.92,36.55,0.0,0.0,0.0,3.99,10.92,36.55,2.24,3.23,69.26,3.27,7.79,11.05,2.03,0.58,1.22,0.36,5.23,10.2
119,127,Gilbert Arenas,Gilbert Jay Arenas Jr.,retired,G,75,191.0,January 6 1982,"Tampa, Florida",True,/players/a/arenagi01.html,0.0,"[30, 10, 22, 15]",11,622.0,471.0,21147.0,6.78,16.29,41.61,2.0,5.78,34.67,4.79,10.53,45.51,5.1,6.36,80.15,0.78,3.22,4.01,5.41,1.64,0.28,3.27,3.18,20.7
120,128,Trevor Ariza,Trevor Anthony Ariza,Portland Trail Blazers,F,80,215.0,June 30 1985,"Miami, Florida",False,/players/a/arizatr01.html,25.0,"[11, 30, 19, 20, 14, 22, 26, 24, 25]",16,1258.0,814.0,36327.0,4.48,10.64,42.15,1.71,4.89,35.01,2.79,5.75,48.45,1.93,2.63,73.15,1.21,4.7,5.91,2.69,1.8,0.37,1.62,2.45,12.6
121,129,Paul Arizin,Paul Joseph Arizin,retired,F-G,76,190.0,April 9 1928,"Philadelphia, Pennsylvania",True,/players/a/arizipa01.html,0.0,[],9,648.0,636.783634631259,24897.0,7.63,18.09,42.2,0.0,0.0,0.0,7.63,18.09,42.2,6.64,8.19,81.13,3.49,4.44,7.93,2.22,0.0,0.0,0.0,3.6,21.9
122,130,Joe Arlauckas,Joseph Arlauckas,retired,F,81,230.0,July 20 1965,"Rochester, New York",True,/players/a/arlaujo01.html,0.0,[],1,9.0,0.0,85.0,5.9,18.2,32.42,0.0,0.0,0.0,5.9,18.2,32.42,2.5,3.4,73.53,2.5,3.0,5.5,3.4,1.3,1.7,1.7,6.8,14.4
123,131,B.J. Armstrong,Benjamin Roy Armstrong Jr.,retired,G,74,175.0,September 9 1967,"Detroit, Michigan",True,/players/a/armstbj01.html,0.0,"[5, 10, 22]",11,845.0,342.0,18979.0,5.66,11.91,47.53,0.87,2.05,42.3,4.82,9.88,48.8,2.36,2.77,84.97,0.4,2.32,2.72,5.1,1.1,0.09,1.8,2.33,14.59
124,132,Bob Armstrong,Theodore Robert Armstrong,retired,C-F,80,220.0,June 17 1933,"Detroit, Michigan",True,/players/a/armstbo01.html,0.0,[],1,19.0,0.0,110.0,3.6,12.1,29.75,0.0,0.0,0.0,3.6,12.1,29.75,2.0,3.9,51.28,8.35,4.46,12.8,1.0,0.0,0.0,0.0,4.3,9.2
125,133,Brandon Armstrong,Brandon Simone Armstrong,retired,G,77,188.0,June 16 1980,"San Francisco, California",True,/players/a/armstbr01.html,0.0,[],3,108.0,0.0,699.0,5.22,14.77,35.34,1.3,3.85,33.68,3.9,10.92,35.66,0.63,1.0,63.51,1.13,2.13,3.26,1.26,1.14,0.23,1.92,4.31,12.3
126,135,Darrell Armstrong,Darrell Eugene Armstrong,retired,G,72,170.0,June 22 1968,"Gastonia, North Carolina",True,/players/a/armstda01.html,0.0,"[22, 7, 19, 12, 3]",14,906.0,353.0,20903.0,4.74,11.69,40.54,1.64,4.94,33.24,3.09,6.74,45.84,2.63,3.0,87.54,1.19,2.9,4.11,6.16,2.04,0.18,2.79,2.58,13.75
127,136,Hilton Armstrong,Hilton Julius Armstrong Jr.,retired,F-C,83,235.0,November 11 1984,"Peekskill, New York",True,/players/a/armsthi01.html,0.0,"[30, 10, 1, 11, 26]",6,378.0,42.0,4201.0,3.52,7.27,48.43,0.03,0.12,26.3,3.49,7.15,48.82,1.84,3.24,56.89,3.1,5.31,8.38,1.19,1.06,1.51,2.4,5.9,8.93
128,137,Tate Armstrong,Michel Taylor Armstrong,retired,G,75,175.0,October 5 1955,"Moultrie, Georgia",True,/players/a/armstta01.html,0.0,[],2,92.0,0.0,975.0,5.88,12.93,45.49,0.0,0.0,0.0,5.88,12.93,45.49,1.18,1.51,78.32,1.15,2.09,3.24,3.86,1.25,0.0,2.9,2.37,12.95
129,138,Jesse Arnelle,Hugh Jesse Arnelle,retired,F,77,220.0,December 30 1933,"New Rochelle, New York",True,/players/a/arnelje01.html,0.0,[],1,31.0,3.175362943465843,409.0,4.6,14.4,31.94,0.0,0.0,0.0,4.6,14.4,31.94,3.8,6.1,62.3,10.54,4.46,15.0,1.6,0.0,0.0,0.0,5.3,12.9
130,139,Jay Arnette,Jay Hoyland Arnette,retired,G,74,175.0,December 19 1938,"Austin, Texas",True,/players/a/arnetja01.html,0.0,[],3,114.0,1.2201213610377732,1177.0,4.96,13.67,36.28,0.0,0.0,0.0,4.96,13.67,36.28,2.96,3.97,74.74,0.0,3.57,3.57,4.25,0.0,0.0,0.0,7.11,12.93
131,140,Bob Arnzen,Robert Louis Arnzen,retired,F,77,205.0,November 3 1947,"Covington, Kentucky",True,/players/a/arnzebo01.html,0.0,[],1,55.0,0.0,594.0,7.8,16.8,46.43,0.0,0.0,0.0,7.8,16.8,46.43,2.7,3.2,84.38,4.76,4.44,9.2,1.5,0.0,0.0,0.0,3.3,18.2
132,141,Carlos Arroyo,Carlos Alberto Arroyo,retired,G,74,202.0,July 30 1979,"Fajardo, Puerto Rico",True,/players/a/arroyca01.html,0.0,"[22, 29, 16, 9, 8, 28, 2]",9,817.0,251.0,14849.0,4.69,10.82,43.38,0.45,1.28,34.9,4.25,9.54,44.58,2.54,3.16,80.32,0.73,2.52,3.26,5.99,0.97,0.09,2.32,3.01,12.37
133,142,Darrell Arthur,Darrell Antwonne Arthur,retired,F,81,235.0,March 25 1988,"Dallas, Texas",True,/players/a/arthuda01.html,0.0,"[8, 15]",9,503.0,106.0,8945.0,5.54,12.51,44.27,0.64,1.84,35.02,4.91,10.67,46.05,1.43,1.89,75.5,2.2,4.92,7.13,1.66,1.26,1.23,1.71,4.97,13.2
134,143,John Arthurs,John Charles Arthurs,retired,G,76,185.0,August 15 1947,Unknown,True,/players/a/arthujo01.html,0.0,[],1,11.0,0.17054063251970875,86.0,5.0,14.7,34.01,0.0,0.0,0.0,5.0,14.7,34.01,4.6,6.3,73.02,1.47,4.43,5.9,7.1,0.0,0.0,0.0,6.3,14.7
135,144,Jamel Artis,Jamel Artis,retired,G-F,79,213.0,January 12 1993,"Baltimore, Maryland",True,/players/a/artisja01.html,0.0,[],1,15.0,1.0,279.0,4.0,10.2,39.22,1.0,3.7,27.03,3.0,6.5,46.15,0.9,1.5,60.0,0.5,4.4,4.9,2.3,0.3,0.4,1.0,1.4,9.9
136,145,Ömer Aşık,Ömer Faruk Aşık,retired,C,84,255.0,July 4 1986,"Bursa, Turkey",True,/players/a/asikom01.html,0.0,"[5, 11]",8,489.0,262.0,9398.0,3.68,6.98,52.73,0.0,0.0,0.0,3.68,6.98,52.73,2.28,4.13,55.14,4.0,9.06,13.08,1.09,0.64,1.32,2.09,3.64,9.58
137,146,Vincent Askew,Vincent Jerome Askew,retired,G-F,78,210.0,February 28 1966,"Memphis, Tennessee",True,/players/a/askewvi01.html,0.0,"[10, 12, 25, 23, 26, 8, 3]",9,583.0,31.0,11328.0,4.59,9.63,47.72,0.26,0.91,28.68,4.34,8.74,49.62,3.12,4.18,74.64,1.56,3.01,4.54,3.9,1.14,0.43,1.96,3.91,12.58
138,147,Keith Askins,Keith Bernard Askins,retired,G-F,79,197.0,December 15 1967,"Athens, Alabama",True,/players/a/askinke01.html,0.0,[],9,486.0,80.0,7983.0,3.06,7.61,40.22,1.25,3.49,35.67,1.8,4.11,43.87,1.01,1.41,71.37,2.34,4.08,6.42,1.68,1.26,0.77,1.46,4.93,8.36
139,148,Don Asmonga,Donald A. Asmonga,retired,G,74,185.0,February 15 1928,"West Mifflin, Pennsylvania",True,/players/a/asmondo01.html,0.0,[],1,7.0,0.53788276930346,46.0,1.6,11.7,13.68,0.0,0.0,0.0,1.6,11.7,13.68,0.8,0.8,100.0,0.0,0.8,0.8,3.9,0.0,0.0,0.0,9.4,3.9
140,149,Dick Atha,Richard E. Atha,retired,G,74,190.0,September 21 1931,"Otterbein, Indiana",True,/players/a/athadi01.html,0.0,"[20, 9]",2,43.0,1.3252906796434332,448.0,4.25,10.86,39.14,0.0,0.0,0.0,4.25,10.86,39.14,2.49,3.15,79.14,0.84,4.43,5.27,4.11,0.0,0.0,0.0,5.08,10.99
141,150,Chucky Atkins,Kenneth Lavon Atkins,retired,G,71,160.0,August 14 1974,"Orlando, Florida",True,/players/a/atkinch01.html,0.0,"[9, 15, 14, 22, 8, 30, 2, 21]",11,864.0,390.0,20973.0,5.03,12.35,40.75,1.93,5.37,36.0,3.09,6.95,44.48,2.03,2.63,77.06,0.39,2.05,2.43,4.93,0.96,0.07,2.09,2.69,14.02
142,151,Al Attles,Alvin Austin Attles Jr.,retired,G,72,175.0,November 7 1936,"Newark, New Jersey",True,/players/a/attleal01.html,0.0,[],11,711.0,381.63323257140246,17826.0,5.05,11.21,45.07,0.0,0.0,0.0,5.05,11.21,45.07,2.7,4.26,63.31,0.63,4.34,4.98,5.02,0.0,0.0,0.0,4.88,12.77
143,153,Stacey Augmon,Stacey Orlando Augmon,retired,F-G,80,205.0,August 1 1968,"Pasadena, California",True,/players/a/augmost01.html,0.0,"[1, 25, 19, 22, 9]",15,1061.0,482.0,22600.0,5.01,10.68,46.91,0.01,0.14,7.54,4.99,10.54,47.32,3.14,4.32,72.62,2.14,3.19,5.33,2.58,1.63,0.53,2.09,2.93,13.16
144,154,D.J. Augustin,Darryl Gerard Augustin Jr.,Orlando Magic,G,71,183.0,November 10 1987,"New Orleans, Louisiana",False,/players/a/augusdj01.html,22.0,"[4, 22, 12, 21, 5, 9, 8, 28]",12,1061.0,336.0,25513.0,4.8,11.69,41.09,1.94,5.09,38.08,2.89,6.62,43.7,3.28,3.8,86.25,0.43,2.41,2.82,6.01,0.92,0.06,2.29,2.19,14.84
145,155,James Augustine,James Dale Augustine,retired,F,82,235.0,February 27 1984,"Midlothian, Illinois",True,/players/a/augusja01.html,0.0,[],2,27.0,0.0,156.0,4.34,8.52,50.87,0.0,0.0,0.0,4.34,8.52,50.87,0.96,1.81,52.63,3.95,3.71,7.57,0.94,1.15,0.48,1.34,4.57,9.73
146,156,Isaac Austin,Isaac Edward Austin,retired,C,82,255.0,August 18 1969,"Gridley, California",True,/players/a/austiis01.html,0.0,"[16, 29, 30, 22, 13, 23]",9,510.0,216.0,10616.0,5.77,12.78,45.12,0.04,0.2,17.74,5.73,12.6,45.49,3.17,4.71,67.29,2.78,5.99,8.77,2.41,0.94,0.96,3.1,4.08,14.73
147,157,Johnny Austin,John W. Austin,retired,G,72,170.0,August 31 1944,"Washington, District of Columbia",True,/players/a/austijo01.html,0.0,[],1,4.0,2.584681930988184,61.0,3.0,13.0,23.08,0.0,0.0,0.0,3.0,13.0,23.08,7.7,9.4,81.91,0.0,4.1,4.1,2.4,0.0,0.0,0.0,7.1,13.6
148,158,Ken Austin,Ken Austin,retired,F,81,205.0,July 15 1961,"Los Angeles, California",True,/players/a/austike01.html,0.0,[],1,7.0,0.0,28.0,7.7,16.7,46.11,0.0,0.0,0.0,7.7,16.7,46.11,0.0,0.0,0.0,2.6,1.3,3.9,1.3,1.3,1.3,3.9,9.0,15.4
149,159,Anthony Avent,Anthony Avent,retired,F,81,235.0,October 18 1969,"Rocky Mount, North Carolina",True,/players/a/aventan01.html,0.0,"[17, 22, 13, 29]",6,426.0,196.0,8100.0,4.29,10.74,39.97,0.0,0.0,0.0,4.29,10.74,39.97,1.87,2.66,70.2,3.14,5.4,8.57,1.52,0.88,1.09,2.21,4.31,10.43
